x,y,t,v,l,c
23.31303046559644,60.932016992325075,1447,6,0.0,45
23.30493567496736,60.93232899122866,1448,6,0.0,45
23.29684088433828,60.932640990132235,1449,6,0.0,45
23.2887460937092,60.93295298903582,1450,6,0.0,45
23.28065130308012,60.9332649879394,1451,6,0.0,45
23.27255651245104,60.933576986842986,1452,6,0.0,45
23.26446172182196,60.93388898574656,1453,6,0.0,45
23.256366931192883,60.93420098465015,1454,6,0.0,45
23.248272140563802,60.93451298355373,1455,6,0.0,45
23.240177349934722,60.93482498245731,1456,6,0.0,45
23.232082559305642,60.93513698136089,1457,6,0.0,45
23.22398776867656,60.935448980264475,1458,6,0.0,45
23.21589297804748,60.93576097916806,1459,6,0.0,45
23.2077981874184,60.936072978071635,1460,6,0.0,45
23.19970339678932,60.93638497697522,1461,6,0.0,45
23.19160860616024,60.9366969758788,1462,6,0.0,45
23.183513815531164,60.93700897478238,1463,6,0.0,45
23.175419024902084,60.937320973685964,1464,6,0.0,45
23.167324234273003,60.93763297258955,1465,6,0.0,45
23.159229443643923,60.93794497149313,1466,6,0.0,45
23.151134653014843,60.93825697039671,1467,6,0.0,45
23.143039862385763,60.93856896930029,1468,6,0.0,45
23.134945071756682,60.938880968203875,1469,6,0.0,45
23.126850281127602,60.93919296710745,1470,6,0.0,45
23.118755490498526,60.939504966011036,1471,6,0.0,45
23.110660699869445,60.93981696491462,1472,6,0.0,45
23.102565909240365,60.9401289638182,1473,6,0.0,45
23.094471118611285,60.94044096272178,1474,6,0.0,45
23.086376327982205,60.940752961625364,1475,6,0.0,45
23.078281537353124,60.94106496052895,1476,6,0.0,45
23.070186746724044,60.941376959432525,1477,6,0.0,45
23.062091956094964,60.94168895833611,1478,6,0.0,45
23.053997165465884,60.94200095723969,1479,6,0.0,45
23.04788559854093,60.942236516411896,1480,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1481,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1482,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1483,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1484,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1485,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1486,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1487,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1488,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1489,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1490,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1491,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1492,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1493,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1494,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1495,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1496,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1497,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1498,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1499,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1500,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1501,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1502,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1503,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1504,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1505,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1506,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1507,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1508,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1509,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1510,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1511,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1512,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1513,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1514,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1515,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1516,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1517,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1518,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1519,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1520,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1521,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1522,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1523,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1524,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1525,6,41.08538198420438,45
23.04788559854093,60.942236516411896,1526,6,41.08538198420438,45
